period,mktsize,meanmktsize,entries,exits,surviv,entryrate,exitrate,survivrate,firms,totresinv,totinninv,totimiinv,costshareinn,firmsres,firmsinn,firmsimi,hindex,div,gini,pcm,cs,totprofits,ts,maxage,minage,avgage,actfirms,inactfirms,profitablefirms,wmc,avgproxopt,price,totoutput,avgoutput,magtechshock
1986,3.1656000989334347,4,1,0,36,0.027777777777777776,0.0,1.0,36,500,300,200,0.6,7,3,4,331.289415484056,0.41335978835978837,0.24603964043619309,0.18641210393655075,102703.51909726755,-895.0822380221368,101808.43685924541,1107,0,306.8333333333333,36,0,12,36.831343943412925,0.6180555555555556,45.27027027027027,806.3724576337187,22.399234934269963,0
1987,3.2105171670550607,4,0,1,35,0.0,0.027777777777777776,0.9722222222222222,36,750,600,150,0.8,9,6,3,331.7135087912746,0.41321097883597885,0.24788850832934384,0.18706161794827594,104229.87487301281,-1035.1084969994808,103194.76637601333,1108,1,307.8333333333333,36,0,12,36.73327993223587,0.6189236111111112,45.185810810810814,818.0853288011082,22.724592466697448,0
1988,2.8195731608702097,4,0,0,35,0.0,0.0,1.0,35,1050,700,350,0.6666666666666666,14,7,7,339.30272311206176,0.40780812324929977,0.244614261377464,0.19114270486255297,91509.17189495766,-1840.1377572622248,89669.03413769543,1109,2,317.1714285714286,35,0,12,36.581132879046,0.6205357142857143,45.22569444444444,718.3547940237903,20.524422686394008,0
1989,2.669055603149844,4,0,0,35,0.0,0.0,1.0,35,700,500,200,0.7142857142857143,9,5,4,338.9276477144374,0.4079131652661065,0.24365205541676138,0.19107534351941965,86643.80580472724,-1826.8037419154618,84817.00206281178,1110,3,318.1714285714286,35,0,14,36.560772957831766,0.6208333333333333,45.19675925925925,680.0840173998122,19.43097192570892,0
1990,2.4614797538988364,4,0,1,34,0.0,0.02857142857142857,0.9714285714285714,35,1150,900,250,0.782608695652174,14,9,5,343.82405538273724,0.4081582633053222,0.2532909668633676,0.1947157825213806,80014.3315901199,-2647.8296047891795,77366.50198533072,1111,4,319.1714285714286,35,0,8,36.25643062490542,0.6226190476190476,45.02314814814815,627.6203585461969,17.932010244177054,0
1991,2.9795418606636166,4,0,0,34,0.0,0.0,1.0,34,1300,800,500,0.6153846153846154,18,8,10,352.83202159916453,0.40415181224004754,0.25242465038327344,0.19931750877145404,96781.92548044637,-1270.4475156948884,95511.47796475148,1112,5,329.3235294117647,34,0,13,36.126031449478425,0.6237745098039216,45.11904761904761,759.4284671048571,22.33613138543697,0
1992,3.3767851414439285,4,1,0,35,0.02857142857142857,0.0,1.0,35,1000,700,300,0.7,13,7,6,346.30916166026526,0.4063725490196079,0.2599993522686801,0.19761574541829602,110017.0692995144,-380.01619251318346,109637.05310700122,1113,0,320.8857142857143,35,0,12,35.893693795813505,0.6255952380952381,44.73379629629629,861.9791237794645,24.62797496512756,0
1993,2.9913131493608227,4,0,1,34,0.0,0.02857142857142857,0.9714285714285714,35,1100,800,300,0.7272727272727273,14,8,6,349.85233892289244,0.4061974789915966,0.26591140817945025,0.20039887058224307,97568.734026356,-1273.070039026768,96295.66398732923,1114,1,321.8857142857143,35,0,13,35.65351100789244,0.6270833333333333,44.58912037037035,764.0139227259235,21.82896922074067,0
1994,3.0978305184643027,4,0,0,34,0.0,0.0,1.0,34,1050,700,350,0.6666666666666666,14,7,7,359.4281355292108,0.4002896613190731,0.26503511852502304,0.20495051132303893,100906.38510575033,-596.2812276895439,100310.10387806079,1115,2,331.94117647058823,34,0,13,35.58792949315922,0.6274509803921569,44.761904761904745,790.6843609032676,23.25542237950787,0
1995,3.30177080532572,4,0,0,34,0.0,0.0,1.0,34,650,400,250,0.6153846153846154,9,4,5,360.6014089194211,0.40093954248366015,0.2679422392572841,0.20610256409858158,107624.63914927517,311.91930233456986,107936.55845160974,1116,3,332.94117647058823,34,0,16,35.465477716905625,0.6283700980392157,44.67261904761904,843.0324922288485,24.795073300848486,0
1996,2.824146079476084,4,0,1,33,0.0,0.029411764705882353,0.9705882352941176,34,600,400,200,0.6666666666666666,8,4,4,360.6682827685056,0.4006795900178253,0.2678797891374243,0.20646394492572007,92098.8930591043,-756.5700790985309,91342.32298000577,1117,4,333.94117647058823,34,0,13,35.40209959989122,0.6289828431372548,44.61309523809523,721.2499258328644,21.213233112731306,0
1997,2.9026956996804216,4,0,0,33,0.0,0.0,1.0,33,800,500,300,0.625,11,5,6,374.54386957018266,0.39926609848484845,0.2721601814692023,0.21443665499567593,94664.38670426676,-308.80685865915757,94355.5798456076,1118,5,343.8484848484849,33,0,13,35.04228646833013,0.6313131313131313,44.607843137254896,741.3257154575975,22.4644156199272,0
1998,3.3747915601480796,4,0,0,33,0.0,0.0,1.0,33,800,700,100,0.875,9,7,2,373.1558546049742,0.39966066919191917,0.2691615689096798,0.21381445772107688,110087.05694459924,815.925963021672,110902.98290762091,1119,6,344.8484848484849,33,0,14,35.045954779896846,0.6316287878787878,44.577205882352935,861.9986898576752,26.121172419929554,0
1999,3.386757668335605,4,0,1,32,0.0,0.030303030303030304,0.9696969696969697,33,1000,800,200,0.8,12,8,4,371.59452294279674,0.39942392676767674,0.2658527723275925,0.21343652350846593,110556.91924928401,616.4691332926,111173.38838257661,1120,7,345.8484848484849,33,0,15,34.99050759392485,0.6325757575757576,44.48529411764706,865.3663895195756,26.223223924835622,0
2000,3.812339152914437,4,0,1,31,0.0,0.03125,0.96875,32,950,800,150,0.8421052631578947,11,8,3,376.0396504541636,0.39950856854838707,0.2522417891097657,0.21676477786678125,124581.62339779314,2019.5260231036962,126601.14942089684,1121,8,348.4375,32,0,16,34.736284314935986,0.6363932291666667,44.34974747474749,974.625467154485,30.457045848577657,0
2001,3.762102320108413,4,0,0,31,0.0,0.0,1.0,31,800,600,200,0.75,10,6,4,382.376993773715,0.39874551971326166,0.24087336316310592,0.21992980059468412,122859.32911205765,2395.7161845848223,125255.04529664246,1122,9,338.2258064516129,31,0,18,34.6613223368573,0.6381048387096775,44.43359375000001,961.4669698948951,31.015063544996615,0
2002,4.165056019350639,4,0,0,31,0.0,0.0,1.0,31,1150,900,250,0.782608695652174,14,9,5,378.90051259278107,0.3987007168458781,0.23312868318925695,0.21868211068451837,136157.26130610265,2968.011220422305,139125.27252652496,1123,10,339.2258064516129,31,0,18,34.6150275832803,0.6394489247311828,44.303385416666664,1064.9907236978927,34.35453947412557,0
2003,3.851789487653568,4,1,0,32,0.03125,0.0,1.0,32,1050,600,450,0.5714285714285714,15,6,9,358.0538250358838,0.4008946572580645,0.21379103967168245,0.19679499706859474,124074.44073182192,1435.0656186433778,125509.5063504653,1124,0,329.59375,32,0,16,37.092453260373894,0.6175130208333333,46.18055555555555,977.6590678731795,30.55184587103686,8
2004,3.7190756711313626,4,0,0,32,0.0,0.0,1.0,32,1150,1000,150,0.8695652173913043,13,10,3,364.62880737219746,0.4015667002688172,0.22721588790853797,0.20138421502567386,119978.29228166638,1199.508325043369,121177.80060670974,1125,1,330.59375,32,0,17,36.729267635971986,0.6194661458333333,45.9911616161616,944.6780910856694,29.52119034642717,0
2005,4.118361627800811,4,0,0,32,0.0,0.0,1.0,32,750,600,150,0.8,9,6,3,363.5659118089585,0.4016717069892473,0.22572204968944187,0.20128649175117674,132958.43605401862,2517.831007334452,135476.26706135308,1126,2,331.59375,32,0,17,36.65812629399588,0.6204427083333333,45.89646464646463,1046.4902494885241,32.70282029651638,0
2006,3.6203383946630674,4,0,0,32,0.0,0.0,1.0,32,1050,700,350,0.6666666666666666,14,7,7,363.2665092294944,0.4011886760752688,0.22391759776536357,0.20194007811204787,117025.34069057414,1052.2774008114222,118077.61809138556,1127,3,332.59375,32,0,13,36.50217256362509,0.6220703125,45.73863636363635,920.5121770521139,28.76600553287856,0
2007,4.119696441377398,4,0,0,32,0.0,0.0,1.0,32,1000,600,400,0.6,14,6,8,365.57913198796297,0.40064264112903225,0.22784471529586936,0.20422268766146698,133365.26036355708,2351.1112242115723,135716.37158776866,1128,4,333.59375,32,0,19,36.247053715419945,0.6240234375,45.54924242424242,1048.259880490631,32.75812126533222,0
2008,4.50983035465367,4,1,0,33,0.030303030303030304,0.0,1.0,33,850,500,350,0.5882352941176471,12,5,7,358.9325606833946,0.40431660353535354,0.23671465920925217,0.20319978027259936,146583.58279394428,3072.7241452753624,149656.30693921965,1129,0,324.45454545454544,33,0,18,35.8853040134583,0.6268939393939394,45.036764705882355,1149.840937850118,34.84366478333691,0
2009,4.969653933711486,4,1,0,34,0.029411764705882353,0.0,1.0,34,1000,700,300,0.7,13,7,6,361.43991857682863,0.4093694295900178,0.27191780347860983,0.194299675394337,158983.93989310332,3692.6284579973453,162676.56835110066,1130,0,315.88235294117646,34,0,22,37.91107777385575,0.6038602941176471,47.05357142857143,1257.056213768272,36.972241581419766,8
2010,4.729280070448453,4,0,0,34,0.0,0.0,1.0,34,1150,1000,150,0.8695652173913043,13,10,3,360.9978665719587,0.40929515745692213,0.2713056291551077,0.19464583763229965,151436.59692859554,2983.657682428127,154420.25461102367,1131,1,316.88235294117646,34,0,18,37.798914108745905,0.6050857843137255,46.93452380952381,1196.817513066167,35.20051509018138,0
2011,5.046829340466363,4,4,0,38,0.10526315789473684,0.0,1.0,38,700,300,400,0.42857142857142855,11,3,8,333.1685436480339,0.4251570649596965,0.29247788345034764,0.18437651865757693,162911.57295345742,2555.4023008627673,165466.9752543202,1132,0,284.42105263157896,38,0,22,37.44809734048145,0.6077302631578947,45.91346153846154,1282.3313973252277,33.74556308750599,0
2012,5.180770663554303,4,1,1,38,0.02564102564102564,0.02564102564102564,0.9743589743589743,39,950,600,350,0.631578947368421,13,6,7,325.9414094453063,0.4280251911830859,0.29476675401643093,0.18126094208720994,167485.10614087057,2168.066311330416,169653.172452201,1133,0,278.1025641025641,37,2,20,37.43576613482824,0.607905982905983,45.723684210526315,1317.347277278775,35.60398046699392,0
2013,5.116007836916251,4,1,2,37,0.02564102564102564,0.05128205128205128,0.9487179487179487,39,1250,1000,250,0.8,15,10,5,326.434200528621,0.42633828160143955,0.29631532853168463,0.182178942580044,165569.78752031474,1759.5282441775144,167329.31576449226,1134,0,279.05128205128204,37,2,21,37.281700068239765,0.6092414529914529,45.58662280701754,1301.580831535628,35.17786031177373,0
2014,5.2878284858262585,4,0,0,37,0.0,0.0,1.0,37,1200,800,400,0.6666666666666666,16,8,8,333.0399878438799,0.424268018018018,0.27360823481095053,0.18560228511731905,171056.68626137965,2793.7433426208554,173850.4296040005,1135,1,292.7837837837838,37,0,19,37.170290440780256,0.6123310810810811,45.641447368421055,1345.0044002188015,36.351470276183825,0
2015,5.063783949123531,4,0,0,37,0.0,0.0,1.0,37,900,400,500,0.4444444444444444,14,4,10,329.8805926954406,0.4245182682682683,0.26745841156180417,0.18462575667131817,164020.95228116968,2521.4657905965723,166542.41807176627,1136,2,293.7837837837838,37,0,20,37.080753006641544,0.6140202702702703,45.47697368421053,1288.8496153402411,34.833773387574084,0
2016,4.622553231305259,4,0,2,35,0.0,0.05405405405405406,0.9459459459459459,37,550,200,350,0.36363636363636365,9,2,7,328.7091158142132,0.4247372372372373,0.26477522105348883,0.18410089562429363,149761.30806721852,1895.5814315910948,151656.8894988096,1137,3,294.7837837837838,37,0,20,37.082256443391486,0.6143018018018018,45.44956140350878,1176.6729524643833,31.801971688226576,0
2017,4.432036487262083,4,0,1,34,0.0,0.02857142857142857,0.9714285714285714,35,1250,900,350,0.72,16,9,7,340.30440445073316,0.4219187675070028,0.24871961523462893,0.18984494441185581,143417.19450209066,1511.1005926057894,144928.29509469646,1138,4,310.37142857142857,35,0,18,36.94457082195937,0.6166666666666667,45.601851851851855,1127.501874884498,32.21433928241423,0
2018,4.173035685004795,4,0,0,34,0.0,0.0,1.0,34,750,500,250,0.6666666666666666,10,5,5,345.12310563551614,0.41911764705882354,0.23531476231110138,0.19256607747861565,135043.15477730767,1771.3025943124212,136814.45737162008,1139,5,318.52941176470586,34,0,18,36.815141943534556,0.6188725490196079,45.595238095238095,1061.6401498637197,31.224710290109403,0
2019,3.784544459258938,4,0,1,33,0.0,0.029411764705882353,0.9705882352941176,34,900,800,100,0.8888888888888888,10,8,2,367.717106030957,0.41896910279263216,0.2863649578447527,0.197525914478576,121042.67547478268,1201.8924663662754,122244.56794114895,1140,6,319.52941176470586,34,0,16,37.783154859967055,0.6035539215686274,47.083333333333336,957.1743694875731,28.152187337869798,7
2020,3.4542939803357506,4,1,1,33,0.029411764705882353,0.029411764705882353,0.9705882352941176,34,1000,800,200,0.8,12,8,4,368.435243480916,0.42331402257872847,0.2882740211062089,0.1991048399649728,110688.24511932908,356.2901082030653,111044.53522753213,1141,0,298.94117647058823,34,0,15,37.51812446116467,0.6060049019607843,46.845238095238095,874.4709701409492,25.71973441591027,0
2021,3.966111429917781,4,0,0,33,0.0,0.0,1.0,33,1100,800,300,0.7272727272727273,14,8,6,377.1803476560999,0.4205729166666667,0.28226113995717084,0.20399335032918905,127120.39478924977,1889.4629401579773,129009.85772940774,1142,1,308.7878787878788,33,0,18,37.26403678606001,0.6085858585858586,46.81372549019608,1004.1649772316342,30.429241734291946,0
2022,3.9601133611725956,4,0,0,33,0.0,0.0,1.0,33,1000,600,400,0.6,14,6,8,378.0562017402392,0.4200205176767677,0.28380052031805336,0.2054221280152287,127112.52371915882,2011.135582176258,129123.65930133508,1143,2,309.7878787878788,33,0,15,37.051088270858536,0.610479797979798,46.62990196078432,1003.3743105667095,30.405282138385136,0
2023,4.058928515787777,4,0,0,33,0.0,0.0,1.0,33,550,300,250,0.5454545454545454,8,3,5,379.61719337496146,0.4195470328282828,0.2874684953988633,0.20659167260511058,130347.33564691451,2746.417944437148,133093.75359135165,1144,3,310.7878787878788,33,0,15,36.947936814958105,0.6111111111111112,46.568627450980394,1028.659824834451,31.17150984346821,0
